cat_strategy,mouse_strategy,skill,caught,caught_time,caught_seconds,steps,map
PredictiveCat,Predictive,dash,1,38,0.0,38,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,1,50,0.01,50,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,easy
PredictiveCat,Predictive,dash,1,58,0.0,58,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,easy
PredictiveCat,Predictive,dash,1,35,0.0,35,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,easy
PredictiveCat,Predictive,dash,1,45,0.0,45,easy
PredictiveCat,Predictive,dash,1,66,0.0,66,easy
PredictiveCat,Predictive,dash,1,66,0.01,66,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,1,78,0.01,78,easy
PredictiveCat,Predictive,dash,1,46,0.0,46,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,easy
PredictiveCat,Predictive,dash,1,34,0.0,34,easy
PredictiveCat,Predictive,dash,1,52,0.01,52,easy
PredictiveCat,Predictive,dash,1,106,0.01,106,easy
PredictiveCat,Predictive,dash,1,72,0.0,72,easy
PredictiveCat,Predictive,dash,1,66,0.01,66,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,1,95,0.01,95,easy
PredictiveCat,Predictive,dash,1,37,0.0,37,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,1,86,0.01,86,easy
PredictiveCat,Predictive,dash,1,79,0.0,79,easy
PredictiveCat,Predictive,dash,1,89,0.01,89,easy
PredictiveCat,Predictive,dash,1,37,0.0,37,easy
PredictiveCat,Predictive,dash,1,35,0.0,35,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,easy
PredictiveCat,Predictive,dash,1,21,0.0,21,easy
PredictiveCat,Predictive,dash,1,104,0.01,104,easy
PredictiveCat,Predictive,dash,0,-1,-1,200,easy
PredictiveCat,Predictive,dash,1,69,0.01,69,easy
PredictiveCat,Predictive,dash,1,69,0.01,69,easy
PredictiveCat,Predictive,dash,1,43,0.0,43,easy
PredictiveCat,Predictive,dash,1,72,0.01,72,easy
PredictiveCat,Predictive,shield,1,53,0.01,53,easy
PredictiveCat,Predictive,shield,1,71,0.01,71,easy
PredictiveCat,Predictive,shield,1,61,0.0,61,easy
PredictiveCat,Predictive,shield,1,101,0.01,101,easy
PredictiveCat,Predictive,shield,1,47,0.0,47,easy
PredictiveCat,Predictive,shield,1,74,0.01,74,easy
PredictiveCat,Predictive,shield,1,72,0.01,72,easy
PredictiveCat,Predictive,shield,1,45,0.0,45,easy
PredictiveCat,Predictive,shield,0,-1,-1,201,easy
PredictiveCat,Predictive,shield,1,0,0.0,0,easy
PredictiveCat,Predictive,shield,1,42,0.0,42,easy
PredictiveCat,Predictive,shield,1,97,0.01,97,easy
PredictiveCat,Predictive,shield,1,74,0.01,74,easy
PredictiveCat,Predictive,shield,1,19,0.0,19,easy
PredictiveCat,Predictive,shield,1,6,0.0,6,easy
PredictiveCat,Predictive,shield,1,66,0.01,66,easy
PredictiveCat,Predictive,shield,1,6,0.0,6,easy
PredictiveCat,Predictive,shield,1,13,0.0,13,easy
PredictiveCat,Predictive,shield,1,0,0.0,0,easy
PredictiveCat,Predictive,shield,1,45,0.01,45,easy
PredictiveCat,Predictive,shield,1,51,0.0,51,easy
PredictiveCat,Predictive,shield,1,57,0.01,57,easy
PredictiveCat,Predictive,shield,1,100,0.01,100,easy
PredictiveCat,Predictive,shield,1,26,0.0,26,easy
PredictiveCat,Predictive,shield,1,66,0.01,66,easy
PredictiveCat,Predictive,shield,1,55,0.01,55,easy
PredictiveCat,Predictive,shield,0,-1,-1,201,easy
PredictiveCat,Predictive,shield,1,82,0.01,82,easy
PredictiveCat,Predictive,shield,1,63,0.0,63,easy
PredictiveCat,Predictive,shield,1,42,0.0,42,easy
PredictiveCat,Predictive,shield,1,98,0.01,98,easy
PredictiveCat,Predictive,shield,1,43,0.0,43,easy
PredictiveCat,Predictive,shield,0,-1,-1,201,easy
PredictiveCat,Predictive,shield,1,98,0.01,98,easy
PredictiveCat,Predictive,shield,1,73,0.01,73,easy
PredictiveCat,Predictive,shield,1,44,0.0,44,easy
PredictiveCat,Predictive,shield,0,-1,-1,201,easy
PredictiveCat,Predictive,shield,0,-1,-1,200,easy
PredictiveCat,Predictive,shield,0,-1,-1,200,easy
PredictiveCat,Predictive,shield,1,55,0.01,55,easy
PredictiveCat,Predictive,shield,1,41,0.0,41,easy
PredictiveCat,Predictive,shield,1,70,0.01,70,easy
PredictiveCat,Predictive,shield,1,18,0.0,18,easy
PredictiveCat,Predictive,shield,0,-1,-1,201,easy
PredictiveCat,Predictive,shield,1,42,0.0,42,easy
PredictiveCat,Predictive,shield,1,69,0.01,69,easy
PredictiveCat,Predictive,shield,0,-1,-1,201,easy
PredictiveCat,Predictive,shield,1,48,0.0,48,easy
PredictiveCat,Predictive,shield,0,-1,-1,200,easy
PredictiveCat,Predictive,shield,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,1,52,0.0,52,easy
PredictiveCat,Predictive,teleport,1,98,0.01,98,easy
PredictiveCat,Predictive,teleport,1,77,0.01,77,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,1,104,0.01,104,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,1,0,0.0,0,easy
PredictiveCat,Predictive,teleport,1,38,0.0,38,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,1,43,0.0,43,easy
PredictiveCat,Predictive,teleport,1,75,0.01,75,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,1,60,0.01,60,easy
PredictiveCat,Predictive,teleport,1,56,0.01,56,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,1,39,0.0,39,easy
PredictiveCat,Predictive,teleport,1,102,0.01,102,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,1,68,0.01,68,easy
PredictiveCat,Predictive,teleport,1,60,0.0,60,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,1,60,0.01,60,easy
PredictiveCat,Predictive,teleport,1,24,0.0,24,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,1,67,0.01,67,easy
PredictiveCat,Predictive,teleport,1,39,0.0,39,easy
PredictiveCat,Predictive,teleport,1,79,0.01,79,easy
PredictiveCat,Predictive,teleport,1,72,0.01,72,easy
PredictiveCat,Predictive,teleport,1,34,0.0,34,easy
PredictiveCat,Predictive,teleport,1,94,0.01,94,easy
PredictiveCat,Predictive,teleport,1,59,0.01,59,easy
PredictiveCat,Predictive,teleport,1,34,0.0,34,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,1,30,0.0,30,easy
PredictiveCat,Predictive,teleport,1,42,0.0,42,easy
PredictiveCat,Predictive,teleport,1,104,0.01,104,easy
PredictiveCat,Predictive,teleport,1,86,0.01,86,easy
PredictiveCat,Predictive,teleport,0,-1,-1,201,easy
PredictiveCat,Predictive,teleport,1,99,0.01,99,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,0,-1,-1,200,easy
PredictiveCat,Predictive,teleport,1,27,0.0,27,easy
PredictiveCat,Predictive,teleport,1,72,0.01,72,easy
PredictiveCat,Predictive,teleport,1,58,0.01,58,easy
PredictiveCat,Predictive,teleport,1,79,0.01,79,easy
PredictiveCat,Predictive,teleport,1,70,0.01,70,easy
PredictiveCat,Predictive,smoke,1,92,0.01,92,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,smoke,1,50,0.01,50,easy
PredictiveCat,Predictive,smoke,1,104,0.01,104,easy
PredictiveCat,Predictive,smoke,0,-1,-1,201,easy
PredictiveCat,Predictive,smoke,1,47,0.0,47,easy
PredictiveCat,Predictive,smoke,1,64,0.01,64,easy
PredictiveCat,Predictive,smoke,1,37,0.0,37,easy
PredictiveCat,Predictive,smoke,0,-1,-1,201,easy
PredictiveCat,Predictive,smoke,1,94,0.01,94,easy
PredictiveCat,Predictive,smoke,1,39,0.0,39,easy
PredictiveCat,Predictive,smoke,1,71,0.01,71,easy
PredictiveCat,Predictive,smoke,1,32,0.0,32,easy
PredictiveCat,Predictive,smoke,1,93,0.01,93,easy
PredictiveCat,Predictive,smoke,0,-1,-1,201,easy
PredictiveCat,Predictive,smoke,1,98,0.01,98,easy
PredictiveCat,Predictive,smoke,1,18,0.0,18,easy
PredictiveCat,Predictive,smoke,1,30,0.0,30,easy
PredictiveCat,Predictive,smoke,1,11,0.0,11,easy
PredictiveCat,Predictive,smoke,1,26,0.0,26,easy
PredictiveCat,Predictive,smoke,1,67,0.01,67,easy
PredictiveCat,Predictive,smoke,1,54,0.01,54,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,smoke,1,41,0.0,41,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,smoke,1,90,0.01,90,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,smoke,1,73,0.01,73,easy
PredictiveCat,Predictive,smoke,1,21,0.0,21,easy
PredictiveCat,Predictive,smoke,1,29,0.0,29,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,smoke,1,76,0.01,76,easy
PredictiveCat,Predictive,smoke,0,-1,-1,201,easy
PredictiveCat,Predictive,smoke,1,42,0.0,42,easy
PredictiveCat,Predictive,smoke,1,40,0.0,40,easy
PredictiveCat,Predictive,smoke,1,82,0.01,82,easy
PredictiveCat,Predictive,smoke,1,60,0.01,60,easy
PredictiveCat,Predictive,smoke,1,31,0.0,31,easy
PredictiveCat,Predictive,smoke,1,54,0.01,54,easy
PredictiveCat,Predictive,smoke,1,53,0.0,53,easy
PredictiveCat,Predictive,smoke,1,15,0.0,15,easy
PredictiveCat,Predictive,smoke,1,21,0.0,21,easy
PredictiveCat,Predictive,smoke,1,80,0.01,80,easy
PredictiveCat,Predictive,smoke,1,48,0.0,48,easy
PredictiveCat,Predictive,smoke,1,47,0.0,47,easy
PredictiveCat,Predictive,smoke,0,-1,-1,201,easy
PredictiveCat,Predictive,smoke,1,80,0.01,80,easy
PredictiveCat,Predictive,smoke,0,-1,-1,201,easy
PredictiveCat,Predictive,smoke,0,-1,-1,200,easy
PredictiveCat,Predictive,none,1,97,0.01,97,easy
PredictiveCat,Predictive,none,1,47,0.0,47,easy
PredictiveCat,Predictive,none,1,78,0.01,78,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,1,101,0.01,101,easy
PredictiveCat,Predictive,none,1,0,0.0,0,easy
PredictiveCat,Predictive,none,1,50,0.01,50,easy
PredictiveCat,Predictive,none,1,47,0.0,47,easy
PredictiveCat,Predictive,none,1,82,0.01,82,easy
PredictiveCat,Predictive,none,1,56,0.0,56,easy
PredictiveCat,Predictive,none,1,39,0.0,39,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,1,105,0.01,105,easy
PredictiveCat,Predictive,none,1,51,0.0,51,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,1,17,0.0,17,easy
PredictiveCat,Predictive,none,1,43,0.0,43,easy
PredictiveCat,Predictive,none,1,33,0.0,33,easy
PredictiveCat,Predictive,none,1,44,0.0,44,easy
PredictiveCat,Predictive,none,1,79,0.01,79,easy
PredictiveCat,Predictive,none,0,-1,-1,201,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,0,-1,-1,201,easy
PredictiveCat,Predictive,none,1,12,0.0,12,easy
PredictiveCat,Predictive,none,1,28,0.0,28,easy
PredictiveCat,Predictive,none,1,29,0.0,29,easy
PredictiveCat,Predictive,none,1,17,0.0,17,easy
PredictiveCat,Predictive,none,0,-1,-1,201,easy
PredictiveCat,Predictive,none,1,89,0.01,89,easy
PredictiveCat,Predictive,none,1,21,0.0,21,easy
PredictiveCat,Predictive,none,1,31,0.0,31,easy
PredictiveCat,Predictive,none,1,98,0.01,98,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,0,-1,-1,201,easy
PredictiveCat,Predictive,none,1,15,0.0,15,easy
PredictiveCat,Predictive,none,1,106,0.01,106,easy
PredictiveCat,Predictive,none,1,36,0.0,36,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,1,44,0.0,44,easy
PredictiveCat,Predictive,none,1,14,0.0,14,easy
PredictiveCat,Predictive,none,1,43,0.0,43,easy
PredictiveCat,Predictive,none,1,32,0.0,32,easy
PredictiveCat,Predictive,none,1,33,0.0,33,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,0,-1,-1,201,easy
PredictiveCat,Predictive,none,0,-1,-1,201,easy
PredictiveCat,Predictive,none,1,101,0.01,101,easy
PredictiveCat,Predictive,none,0,-1,-1,200,easy
PredictiveCat,Predictive,none,1,77,0.01,77,easy
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,1,68,0.01,68,hard
PredictiveCat,Predictive,dash,1,33,0.0,33,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,52,0.01,52,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,98,0.01,98,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,16,0.0,16,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,1,39,0.0,39,hard
PredictiveCat,Predictive,dash,1,92,0.01,92,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,100,0.01,100,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,28,0.0,28,hard
PredictiveCat,Predictive,dash,1,68,0.01,68,hard
PredictiveCat,Predictive,dash,1,72,0.01,72,hard
PredictiveCat,Predictive,dash,1,68,0.01,68,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,0,0.0,0,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,29,0.0,29,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,1,36,0.01,36,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,0,-1,-1,201,hard
PredictiveCat,Predictive,dash,1,16,0.0,16,hard
PredictiveCat,Predictive,dash,1,63,0.01,63,hard
PredictiveCat,Predictive,dash,0,-1,-1,200,hard
PredictiveCat,Predictive,dash,1,91,0.01,91,hard
PredictiveCat,Predictive,dash,1,53,0.01,53,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,59,0.01,59,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,1,43,0.01,43,hard
PredictiveCat,Predictive,shield,1,15,0.0,15,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,72,0.0,72,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,43,0.01,43,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,1,98,0.01,98,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,99,0.01,99,hard
PredictiveCat,Predictive,shield,1,76,0.01,76,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,1,44,0.01,44,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,1,1,0.0,1,hard
PredictiveCat,Predictive,shield,1,34,0.0,34,hard
PredictiveCat,Predictive,shield,1,68,0.01,68,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,1,83,0.01,83,hard
PredictiveCat,Predictive,shield,1,54,0.01,54,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,18,0.0,18,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,1,80,0.01,80,hard
PredictiveCat,Predictive,shield,1,71,0.01,71,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,45,0.01,45,hard
PredictiveCat,Predictive,shield,1,83,0.01,83,hard
PredictiveCat,Predictive,shield,0,-1,-1,201,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,0,-1,-1,200,hard
PredictiveCat,Predictive,shield,1,19,0.0,19,hard
PredictiveCat,Predictive,shield,1,40,0.01,40,hard
PredictiveCat,Predictive,teleport,1,56,0.01,56,hard
PredictiveCat,Predictive,teleport,0,-1,-1,200,hard
PredictiveCat,Predictive,teleport,0,-1,-1,200,hard
PredictiveCat,Predictive,teleport,0,-1,-1,201,hard
